time,atemp,dtemp,windspd,solrad,cloud
371.042,3.4,-7.4,1.4,0,0.8
371.083,3,-7.5,0.4,0,0.9
371.125,2.6,-6.2,0.7,0,0.8
371.167,2,-6.1,0.5,0,0.5
371.208,1.1,-6.4,1.2,0,0.3
371.25,0.3,-6.3,1.3,0,0.1
371.292,-0.3,-5.6,1.2,0,0
371.333,-0.8,-5.4,0.9,0.02,0
371.375,2.4,-8.3,2.8,0.43,0
371.417,3.2,-9.4,4,1.04,0
371.458,4.7,-10.6,3.9,1.52,0
371.5,6.1,-13.5,4.9,1.88,0
371.542,6.3,-13.9,4.6,1.99,0
371.583,7.3,-13.6,4.2,1.9,0
371.625,6.9,-13.9,5.7,1.57,0
371.667,6.9,-13.9,4.8,1.06,0
371.708,5.9,-13.7,3,0.44,0
371.75,4.9,-13,3.2,0.02,0
371.792,4.2,-12.7,3.4,0,0
371.833,3.1,-12.8,1.7,0,0
371.875,2.4,-13,1.4,0,0
371.917,0.2,-11.8,1.2,0,0
371.958,-1,-11.7,1.3,0,0
372,-2.3,-11.5,0.7,0,0
372.042,-2.9,-11.6,1.7,0,0
372.083,-3.6,-12,1.5,0,0
372.125,-4.1,-11.5,0.9,0,0
372.167,-5.1,-10.8,0.6,0,0
372.208,-4.6,-11.4,1,0,0
372.25,-5,-10.9,0.3,0,0
372.292,-6,-11.5,1.4,0,0
372.333,-6,-10.9,0.9,0.03,0
372.375,-4.3,-10.3,1.1,0.44,0
372.417,-1.2,-10,0.8,1.03,0
372.458,1.2,-9.7,0.9,1.51,0
372.5,4,-10.4,0.9,1.82,0
372.542,5.8,-11.8,2.1,1.97,0
372.583,7.6,-8.9,2,1.88,0
372.625,7.7,-14.5,3.2,1.61,0
372.667,8.4,-16,1.3,1.08,0
372.708,7.4,-15.4,2.6,0.45,0
372.75,6,-14.1,1.8,0.02,0
372.792,3.3,-13,0.8,0,0
372.833,0.8,-10.3,0.7,0,0
372.875,0.3,-14.1,0.9,0,0
372.917,-2.1,-11.6,0.7,0,0
372.958,-2.5,-12.5,0.2,0,0
373,-3.5,-11.9,0.4,0,0
373.042,-3.8,-14.2,0.3,0,0
373.083,-4.3,-13.6,0.8,0,0
373.125,-4.5,-13.8,0.4,0,0
373.167,-5.3,-12.7,0.2,0,0
373.208,-5.5,-12.4,0.4,0,0
373.25,-5.3,-13.4,0.8,0,0
373.292,-6.1,-12.4,0.6,0,0
373.333,-5.8,-11.7,0.4,0.03,0
373.375,-3.3,-13,0.9,0.44,0
373.417,0,-11.1,0.7,1.01,0
373.458,3.9,-11.3,4,1.51,0
373.5,6,-13,2.3,1.88,0
373.542,7.1,-12.6,4.6,2.02,0
373.583,8.2,-11.7,3.4,1.9,0
373.625,8.6,-11.4,3.8,1.58,0
373.667,8.1,-11.3,3.8,1.05,0
373.708,6.9,-9.1,3.2,0.45,0
373.75,5.5,-7.7,2.5,0.03,0
373.792,4.8,-6.4,2.9,0,0
373.833,4.2,-5.8,2,0,0
373.875,3.9,-5.3,1.9,0,0.2
373.917,2.5,-5.6,0.7,0,0.8
373.958,0.9,-5.5,0.4,0,0.6
374,0.6,-5.6,0.7,0,0.2
374.042,-0.6,-5.5,1.5,0,0.7
374.083,-0.9,-5.8,1.3,0,0.8
374.125,-1.6,-6.1,0.5,0,0.8
374.167,-1.9,-5.2,0.5,0,0.6
374.208,-1.7,-5.3,0.6,0,0.9
374.25,-1.8,-5.1,0.9,0,0.8
374.292,-1.9,-4.7,0.7,0,0.7
374.333,-1.3,-4.8,0.8,0.01,0.8
374.375,-1.1,-4.6,0.4,0.24,0.5
374.417,1.2,-4,0.3,0.58,0.5
374.458,4,-3.3,1,1.36,0.4
374.5,5.9,-2.9,0.8,1.58,0.6
374.542,8.6,-2,1.3,1.76,0.6
374.583,8.2,-1.8,2.3,1.55,0.7
374.625,8,-2.6,2.2,1.16,0.7
374.667,8.5,-2.4,2.1,0.89,0.7
374.708,7.3,-2.7,1.2,0.34,0.6
374.75,6.5,-3.1,1.1,0.04,0.3
374.792,4.8,-3,1,0,0
374.833,2.3,-3.4,0.2,0,0
374.875,1.2,-3.4,0.6,0,0
374.917,0.6,-3.3,1.1,0,0
374.958,-0.1,-3.1,0.2,0,0
375,-0.8,-3.8,0.3,0,0
375.042,-1.4,-3.7,0.6,0,0
375.083,-1.6,-3.7,0.9,0,0
375.125,-2.8,-4.3,1,0,0
375.167,-2.8,-4.3,1,0,0
375.208,-3.2,-4.4,1.4,0,0
375.25,-3.6,-4.8,1.1,0,0
375.292,-4.2,-5.3,1.8,0,0.7
375.333,-3.8,-5,0.8,0.03,0.7
375.375,-2.8,-4.8,0.4,0.26,0.5
375.417,0,-3.3,0.1,0.59,0.6
375.458,1.8,-2.9,1.1,1.22,0.2
375.5,5.2,-2.4,1.4,1.61,0.2
375.542,7.6,-2.7,1.5,1.76,0.1
375.583,8.6,-2.9,1.9,1.68,0.5
375.625,9.3,-2.6,2,1.35,0.4
375.667,9.4,-3.2,1.2,0.92,0.7
375.708,8.8,-3.7,2.1,0.43,0.8
375.75,7.6,-3.5,2.2,0.04,0.8
375.792,7.1,-3.7,1.5,0,1
375.833,7,-4.1,1.9,0,0.9
375.875,6.6,-5.7,2.2,0,1
375.917,6.1,-8.6,3.9,0,1
375.958,5.2,-8.6,2.3,0,0.8
376,4.6,-7.5,2.5,0,0.9
376.042,4.1,-7,4.6,0,1
376.083,3.6,-6.4,3.4,0,1
376.125,3.4,-4.8,3.2,0,0.9
376.167,2.8,-3.7,4.6,0,1
376.208,2.3,-3,5.8,0,0.7
376.25,1.8,-3.2,5.3,0,0.2
376.292,0.5,-5.9,5,0,0.7
376.333,-0.5,-6.8,5.4,0.02,0.5
376.375,-1.3,-10.9,5.3,0.28,0.1
376.417,-1.8,-15.9,7.3,1.04,0
376.458,-1.5,-15.3,6.9,1.64,0
376.5,-0.7,-16.1,6.7,1.98,0
376.542,0.5,-16.8,5.6,2.09,0
376.583,0.2,-16.6,5.6,2,0
376.625,0.5,-15.9,5.8,1.67,0
376.667,0,-15.9,5.2,1.15,0
376.708,-0.7,-16.1,6.1,0.51,0
376.75,-1.9,-15.7,4.4,0.04,0
376.792,-2.6,-15.3,5.3,0,0
376.833,-3.1,-15.4,5.1,0,0
376.875,-3.8,-14.8,4.1,0,0
376.917,-4.3,-14.2,3.7,0,0
376.958,-5,-13.8,3.7,0,0
377,-5.4,-13.4,4.1,0,0
377.042,-5.6,-13.4,4.3,0,0
377.083,-6,-13.3,3,0,0
377.125,-6.4,-13.3,2.9,0,0
377.167,-6.6,-13.5,4.1,0,0
377.208,-6.9,-13.5,3.7,0,0
377.25,-7.2,-13.8,4.3,0,0
377.292,-7.4,-14.2,2.8,0,0
377.333,-7.3,-14.3,2,0.03,0
377.375,-6.1,-14.1,3.2,0.47,0
377.417,-4.9,-13.9,3.3,1.08,0
377.458,-3.5,-14.3,3.9,1.61,0
377.5,-2.3,-15.3,4.4,1.96,0
377.542,-1.3,-15.5,4,2.1,0
377.583,0.2,-16.2,4.8,2,0
377.625,1,-15.9,4.2,1.66,0
377.667,1.7,-15.3,4,1.15,0
377.708,0.7,-16.2,3.3,0.51,0
377.75,-0.5,-15.9,2.6,0.04,0
377.792,-1.1,-14.6,2,0,0.7
377.833,-1.1,-12.7,3.9,0,0.7
377.875,-1.1,-12.1,3.3,0,0.8
377.917,-1.6,-12.2,4.3,0,0.7
377.958,-2.2,-16.7,5.7,0,0.9
378,-2.8,-17.6,5.7,0,0.9
378.042,-3.1,-17.8,4.5,0,0.8
378.083,-3.5,-17.4,3.9,0,0
378.125,-4.2,-16.7,2.1,0,0
378.167,-3.9,-15.2,4.9,0,0
378.208,-4,-14.2,3.9,0,0
378.25,-4.3,-12.9,4.1,0,0.4
378.292,-4.4,-12.5,2.6,0,0.2
378.333,-4.4,-11.8,2,0.02,0.4
378.375,-3.6,-11.1,4.6,0.34,0.5
378.417,-2.8,-10.6,4.6,0.9,0.3
378.458,-2.1,-12.1,6.3,1.38,0.3
378.5,-1,-14.5,6.3,1.94,0
378.542,-0.6,-15.6,7.8,2.08,0.1
378.583,0.6,-16.3,6.6,2.02,0
378.625,0.2,-16.2,9.2,1.66,0
378.667,0.2,-15.7,8.2,1.17,0
378.708,-0.5,-15.5,5.7,0.52,0
378.75,-1.6,-15.4,7.7,0.05,0
378.792,-2.1,-14.8,6.5,0,0
378.833,-2.8,-14.5,4.1,0,0
378.875,-3.4,-13.9,4.5,0,0
378.917,-3.7,-13.1,4,0,0
378.958,-4.3,-13.4,4.5,0,0
379,-4.8,-12.9,2.2,0,0
379.042,-5.2,-12.8,2.8,0,0
379.083,-5.8,-15.5,4,0,0
379.125,-6.4,-17.8,3.6,0,0
379.167,-6.4,-18.1,3.9,0,0
379.208,-6.5,-17.9,3.7,0,0
379.25,-6.6,-17.9,2.8,0,0
379.292,-6.5,-18.2,2.8,0,0
379.333,-6.2,-17.9,2.6,0.03,0
379.375,-5.4,-17.8,2.7,0.49,0
379.417,-3.6,-16.8,3.2,1.12,0
379.458,-2.5,-16.6,4.1,1.65,0
379.5,-0.6,-16.4,2.9,2,0
379.542,0.9,-16.4,4,2.13,0
379.583,1.9,-16.1,4.5,2.03,0
379.625,3.3,-15.9,3.5,1.7,0
379.667,3.7,-17.2,3.1,1.19,0
379.708,2.7,-16.4,2.6,0.52,0
379.75,1.4,-16,1.4,0.03,0.3
379.792,-0.5,-15.5,1.1,0,0.9
379.833,-0.7,-15.3,0.9,0,0.4
379.875,-3.2,-14.9,1.1,0,0.8
379.917,-3.1,-14.5,0.5,0,0.5
379.958,-3.6,-14.3,0.5,0,0.8
380,-3.7,-13.3,0.3,0,1
380.042,-4.2,-13.5,0.5,0,0.9
380.083,-4.2,-12.8,0.3,0,0.9
380.125,-3.7,-14.2,0.7,0,0.8
380.167,-4.1,-12.2,0.1,0,0.8
380.208,-4.2,-12.3,0,0,0.8
380.25,-4,-12.6,0.6,0,0.8
380.292,-4.1,-13.5,0.7,0,0.8
380.333,-4.3,-12.7,0.6,0.01,0.9
380.375,-2.8,-13.3,0.7,0.32,0.6
380.417,-0.6,-12.2,1.3,0.89,0.6
380.458,2.3,-14.8,2.9,1.66,0.7
380.5,4.4,-14.9,1.9,1.48,0.6
380.542,6.6,-15.4,2.5,1.88,0.4
380.583,7.3,-16.2,3.2,2,0.1
380.625,7.6,-13.3,3.1,1.68,0
380.667,8,-7.7,3.2,1.15,0
380.708,7,-7.8,2,0.52,0
380.75,5.9,-6,2.1,0.04,0
380.792,3.9,-6.4,1.4,0,0.1
380.833,2.6,-6.8,1,0,0
380.875,1.8,-7,0.5,0,0
380.917,0.5,-5.5,0.5,0,0
380.958,-0.8,-6.1,0.9,0,0.2
381,-1.2,-6.1,0.7,0,0
381.042,-1.5,-6,0.5,0,0.1
381.083,-1.6,-5.9,0.2,0,0.7
381.125,-1.2,-5.6,0.4,0,0.8
381.167,-0.4,-5.4,0.8,0,0.6
381.208,-0.9,-5.3,0.7,0,1
381.25,0.1,-5.1,0.3,0,0.9
381.292,0.9,-3.9,0.9,0,0.7
381.333,2.7,-2.8,3,0,0.6
381.375,2.8,-2.7,1.5,0.21,0.2
381.417,5.2,-3.3,3.4,0.77,0.3
381.458,6.7,-3,3.1,1.33,0.1
381.5,6.9,-7.5,6.5,1.52,0.1
381.542,7,-9.4,6.6,1.99,0
381.583,7.3,-10.5,4.6,2,0
381.625,5.9,-13.1,5.9,1.7,0
381.667,6,-12.1,4.9,1.19,0
381.708,4.3,-11.7,4.4,0.55,0
381.75,2.8,-11.9,3.5,0.05,0
381.792,1.7,-12.1,3.5,0,0
381.833,1,-12.4,2.6,0,0
381.875,0.3,-13.7,4,0,0.4
381.917,-0.9,-13.7,1.9,0,0.9
381.958,-1.5,-12.1,2.6,0,0.4
382,-2.2,-11.7,3.2,0,1
382.042,-2.8,-11.3,2.4,0,0.9
382.083,-2.9,-11.1,4.1,0,0.6
382.125,-3.3,-11,3,0,0.6
382.167,-3.5,-11.4,3.1,0,0.6
382.208,-3.6,-11.5,2.6,0,0.7
382.25,-3.9,-11.8,2.2,0,0.5
382.292,-3.7,-12.1,2.7,0,0.6
382.333,-3.8,-12,2.8,0.02,0.4
382.375,-3.2,-12.4,3.5,0.43,0.7
382.417,-2,-12.1,3,1.01,0.4
382.458,-0.9,-11,4.7,1.35,0.2
382.5,0.7,-9.9,5.3,1.56,0
382.542,2.3,-9.6,4.9,2.1,0.2
382.583,3.3,-10,5.4,1.92,0.3
382.625,4.4,-9.7,4.2,1.52,0.3
382.667,4.2,-9.5,5.6,0.97,0.4
382.708,3.8,-8.9,5,0.44,0.2
382.75,3.2,-7.9,6.1,0.06,0.8
382.792,2.9,-6.7,5,0,0.8
382.833,2.3,-6,4.2,0,0.7
382.875,1.3,-6.7,4.4,0,0.4
382.917,0.3,-7,4.5,0,0
382.958,-1.2,-9.3,4.7,0,0.1
383,-2.1,-9.7,3.5,0,0
383.042,-3.1,-12.8,4.5,0,0
383.083,-4,-15,3.3,0,0
383.125,-4.6,-15.8,4.4,0,0
383.167,-5,-16.8,4.3,0,0
383.208,-5.5,-17.6,3.2,0,0
383.25,-5.8,-16.9,3.4,0,0
383.292,-6,-16.8,3.3,0,0
383.333,-5.8,-16.6,2.4,0.03,0
383.375,-4.8,-16.6,3.3,0.49,0
383.417,-3.6,-17.2,3.4,1.14,0
383.458,-2.3,-17.5,3.5,1.67,0
383.5,-0.6,-18.7,3.9,2.03,0
383.542,0.4,-20,4.3,2.17,0
383.583,1.6,-19.6,3.7,2.09,0
383.625,1.8,-20,3.7,1.76,0
383.667,2.2,-19.7,2.7,1.25,0
383.708,2.1,-19.1,2.2,0.59,0
383.75,0.8,-19.1,2.2,0.06,0
383.792,-0.2,-18.3,1.1,0,0
383.833,-1.6,-16.9,1.1,0,0
383.875,-1.9,-17.2,1.6,0,0
383.917,-3.6,-16.2,1.2,0,0
383.958,-3.9,-15.8,1,0,0
384,-5.1,-15.4,1.3,0,0
384.042,-6.2,-15.1,0.5,0,0
384.083,-6.3,-15.5,1.4,0,0
384.125,-7.1,-16,0.3,0,0
384.167,-7.1,-14.1,0.7,0,0
384.208,-6.9,-13.7,1.1,0,0
384.25,-6.1,-13.4,1.4,0,0
384.292,-6.9,-13.5,0.5,0,0
384.333,-6.9,-13.1,0.6,0.03,0
384.375,-4.9,-13,0.5,0.42,0.2
384.417,-2.9,-13.7,0.9,0.96,0.4
384.458,0.1,-13.2,0.9,1.46,0.4
384.5,1.9,-11.6,1.4,1.84,0.1
384.542,3.2,-11.5,1.7,1.98,0
384.583,4.3,-11.3,3.1,1.9,0.3
384.625,5.3,-11.7,2.5,1.62,0.6
384.667,5.2,-11.8,1.9,0.92,0.8
384.708,5,-7.8,5,0.3,0.9
384.75,4.5,-7.6,4.1,0.04,0.9
384.792,2.7,-3.8,4.8,0,0.9
384.833,2.2,-3.7,4.4,0,1
384.875,1.9,-3.9,4,0,1
384.917,1.4,-6.2,4.1,0,0.9
384.958,-0.1,-7.1,4.9,0,0.4
385,-1,-9.3,5.3,0,0.6
385.042,-2.2,-9.1,2.3,0,0
385.083,-2.4,-10.6,4.1,0,0
385.125,-3.2,-10.7,3.5,0,0
385.167,-3.9,-11.4,3.5,0,0
385.208,-4.3,-11.7,2.9,0,0
385.25,-4.6,-11.4,2.5,0,0
385.292,-5.1,-11.4,2.4,0,0
385.333,-5.1,-11.2,1.5,0.03,0
385.375,-3.8,-11,2.1,0.46,0
385.417,-2.1,-10.4,1.5,1.06,0
385.458,-0.8,-10.7,2.2,1.59,0
385.5,1.8,-10,2,1.97,0
385.542,2.9,-11,1.9,2.1,0
385.583,3.3,-11.8,2.4,2.01,0
385.625,4.2,-12.7,2.3,1.72,0
385.667,4.6,-13.3,1.9,1.21,0
385.708,3.9,-13.9,2,0.58,0
385.75,2.8,-13.9,2.6,0.07,0
385.792,1.3,-13.6,0.7,0,0
385.833,-0.8,-12.4,1.5,0,0
385.875,-1.8,-11.9,0.3,0,0
385.917,-2.8,-10.3,0.2,0,0
385.958,-3.8,-11.7,0.2,0,0
386,-4.1,-11.8,0.7,0,0.2
386.042,-4.9,-11,0.1,0,0
386.083,-5.2,-11.3,0.1,0,0
386.125,-6.2,-11.9,1.6,0,0
386.167,-6.7,-11.6,0.6,0,0
386.208,-7.5,-11.1,1.7,0,0
386.25,-7.7,-11.3,1.8,0,0
386.292,-8.2,-11,1.6,0,0
386.333,-8,-10.6,0.9,0.05,0
386.375,-5.7,-10.4,0.9,0.53,0
386.417,-2.5,-9.4,0.8,1.11,0.1
386.458,0.2,-10.3,0.8,1.64,0.2
386.5,2.9,-10.7,1.1,2.01,0
386.542,4,-10.8,1,2.16,0.4
386.583,5.8,-12.2,1.2,2.09,0.4
386.625,6.2,-12.4,1.9,1.77,0.5
386.667,6.6,-11.5,1,1.18,0.5
386.708,6.2,-11.9,0.5,0.57,0.5
386.75,4.8,-11.7,0.9,0.07,0.6
386.792,1.6,-10.5,1.4,0,0.5
386.833,0.9,-10,0.3,0,0.1
386.875,-0.4,-9.8,0.3,0,0.6
386.917,-1,-9.6,1.3,0,0.5
386.958,-1.8,-8.7,1.6,0,0
387,-2.1,-8.2,0.4,0,0.2
387.042,-2.7,-7.9,0.9,0,0.8
387.083,-3.6,-7.3,0.7,0,0.2
387.125,-3.7,-7.3,0.8,0,0
387.167,-4.4,-7.4,1.1,0,0.3
387.208,-4.9,-7.6,1,0,0.1
387.25,-5.5,-7.6,2.3,0,0.8
387.292,-5.2,-7.4,1.2,0,0.9
387.333,-4.5,-7.1,0.8,0.02,0.7
387.375,-3.2,-6.3,1.4,0.28,0.8
387.417,-0.6,-5.9,1,0.93,0.6
387.458,2.5,-4.9,1,1.4,0.7
387.5,4.9,-4.6,1.3,1.52,0.7
387.542,7.3,-3.8,1.7,1.69,0.6
387.583,8.3,-3.5,1.7,1.88,0.8
387.625,9.1,-2.2,1.5,1.07,0.7
387.667,9.2,-2.7,1.8,1,0.9
387.708,9.4,-2.2,1.7,0.42,0.7
387.75,8.3,-2.3,0.8,0.04,0.8
387.792,5.8,-2.5,0.7,0,0.9
387.833,5.9,-2.4,0.6,0,0.8
387.875,5.2,-2.4,0.2,0,0.9
387.917,4.4,-2.9,0.7,0,1
387.958,3.7,-2.4,0.4,0,0.8
388,3.6,-2.3,1.2,0,1
388.042,3,-2.5,0.5,0,1
388.083,3,-2.5,0.2,0,0.9
388.125,2.6,-2.3,1,0,0.9
388.167,2,-2.9,2.1,0,0.9
388.208,1.8,-2.9,1.3,0,0.8
388.25,2.2,-2.9,0.1,0,0.9
388.292,1.6,-2.9,1.4,0,0.9
388.333,2,-2.9,1.2,0.02,1
388.375,2.5,-2.6,0.8,0.2,0.9
388.417,3.7,-2.7,0.2,0.33,0.8
388.458,5.4,-2.4,0.3,0.76,0.6
388.5,8.8,-1.9,0.6,1.69,0.6
388.542,11,0.1,1.5,2.08,0.6
388.583,11.4,0.1,1.5,1.73,0.7
388.625,11.6,0,0.7,1.04,0.9
388.667,11.2,0.2,1.4,0.54,0.9
388.708,10.9,0,1.1,0.31,0.9
388.75,10.1,0.4,0.9,0.07,0.9
388.792,8.7,3.3,2.9,0,0.8
388.833,7.7,3.5,3.5,0,0.8
388.875,6.9,3.3,3.5,0,0.7
388.917,6.9,2.9,4.5,0,0
388.958,7,2.2,3.2,0,0.5
389,6.8,1.4,2.8,0,0.8
389.042,6.6,1.3,3,0,0
389.083,6.6,0.6,2.3,0,0.7
389.125,5.9,0.6,2.9,0,0.3
389.167,5.7,0.4,3.6,0,0.3
389.208,5.1,0,3.1,0,0.6
389.25,4.6,0,2.5,0,0.8
389.292,4.7,-0.7,2.8,0,0.8
389.333,4.7,-1.3,2.9,0,0.9
389.375,5.1,-2.2,2,0.16,0.9
389.417,5.4,-3.4,3.5,0.35,0.9
389.458,5.9,-2.9,4.9,0.6,0.9
389.5,6.3,-3.3,5,1.02,1
389.542,6.4,-3,4.4,0.91,1
389.583,6.2,-3.2,4.9,0.8,1
389.625,6.3,-3.6,3.1,0.52,0.9
389.667,6,-3.3,1.7,0.33,0.9
389.708,5.7,-2.9,2.2,0.15,0.9
389.75,5.4,-2.6,2.5,0.02,0
389.792,4.8,-2,1.9,0,0.4
389.833,3.8,-2.6,1.6,0,0.1
389.875,3.2,-2.9,1.7,0,0
389.917,2.8,-2.9,0.8,0,0.1
389.958,2.8,-3.1,0.4,0,0.7
390,2.3,-2.8,0.7,0,1
390.042,2.1,-2.4,0.7,0,1
390.083,1.9,-2.8,1.2,0,0.9
390.125,1.7,-2.8,0.9,0,1
390.167,1.9,-2.8,0.3,0,1
390.208,1.7,-2.4,1,0,0.9
390.25,1.3,-2.6,1.7,0,0.9
390.292,1.5,-2.6,1.5,0,1
390.333,2,-2.7,0.6,0.01,1
390.375,2.5,-2.6,0.6,0.15,1
390.417,3.5,-2.6,0.3,0.45,0.8
390.458,4.9,-1.5,1,0.76,1
390.5,5,-1,1.3,0.7,0.9
390.542,5.9,-1,2.1,1.24,0.9
390.583,6.8,-0.6,1.5,0.95,0.9
390.625,7.2,-1,1.5,0.68,1
390.667,7.3,-1.4,1.4,0.36,0.9
390.708,7.2,-1.5,1.1,0.19,0.9
390.75,6.8,-1.3,1.4,0.04,0.9
390.792,6.9,-0.8,1.9,0,0.4
390.833,6.8,-0.6,1,0,0.8
390.875,6.2,0.5,2.6,0,0.6
390.917,5.9,1.2,1.9,0,0.8
390.958,5.5,1.4,1.5,0,0.9
391,5.2,0.7,2.6,0,0.2
391.042,4.2,-0.9,2.2,0,0
391.083,3.6,-2.1,2.7,0,0.3
391.125,3.1,-3.4,2.9,0,0
391.167,2.9,-3.2,2.9,0,0
391.208,2.6,-4.3,3.8,0,0.4
391.25,2.5,-4.4,2.7,0,0.5
391.292,2.3,-4.6,3.2,0,0.3
391.333,2.6,-4.6,3.4,0.04,0.7
391.375,3.2,-4.5,2.6,0.35,0.2
391.417,3.9,-4,2.6,0.96,0.2
391.458,5.2,-3.8,3.6,1.52,0.3
391.5,5.6,-4.2,4.4,1.84,0.2
391.542,6.2,-4.8,4,1.93,0.1
391.583,7.3,-5.1,2.9,1.85,0
391.625,7.6,-5.8,3.2,1.56,0
391.667,7,-5.7,3.5,1.07,0
391.708,6.1,-5.5,3.1,0.57,0.3
391.75,5.3,-5.4,2.6,0.09,0.6
391.792,4.7,-5.1,1,0,0.6
391.833,3.4,-5,0.3,0,0
391.875,2,-4.3,0.5,0,0.6
391.917,1.4,-4.8,0.8,0,0.8
391.958,1,-4.6,0.5,0,0.7
392,0.8,-4.4,0.3,0,0.8
392.042,0.2,-4.4,0.8,0,0.8
392.083,0.1,-4.7,0.8,0,0.7
392.125,-0.6,-5,0.6,0,0.8
392.167,-0.7,-4.5,0.6,0,0.7
392.208,-0.7,-4.5,0.7,0,0.7
392.25,-0.8,-4.8,0.6,0,0.2
392.292,-1.5,-4.5,0.9,0,0.1
392.333,-1.7,-5,1.5,0.05,0.2
392.375,-0.3,-4.7,1.4,0.47,0.2
392.417,2.3,-6,0.8,1.11,0.1
392.458,5.4,-10,2,1.66,0
392.5,6.1,-10.2,1.7,2.02,0.1
392.542,7.7,-11.1,2.1,2.2,0
392.583,9.3,-11.3,2.5,2.09,0.2
392.625,8.6,-13.1,4.1,1.79,0.4
392.667,8.3,-12.8,3.9,1.26,0.1
392.708,7.9,-12,1.7,0.64,0
392.75,6.6,-12,3.3,0.11,0
392.792,5.7,-10.9,3,0,0.1
392.833,4.7,-11.4,2.6,0,0
392.875,3.8,-11.4,3.1,0,0
392.917,3.3,-10.3,2.5,0,0
392.958,2.6,-10.3,1.7,0,0
393,2.1,-10.1,2,0,0.3
393.042,1.5,-10.6,2.9,0,0.8
393.083,0.9,-12.8,2.8,0,0.6
393.125,0.7,-13,2.5,0,0.7
393.167,0.3,-12,1.7,0,0.8
393.208,0.3,-11.4,1.8,0,0.8
393.25,0.3,-11.4,3.5,0,0.7
393.292,0.1,-11.9,3.8,0,0.9
393.333,0.1,-12.2,3.3,0.05,0.6
393.375,-0.2,-12.5,5.2,0.36,0.7
393.417,0.7,-11.3,2.9,0.51,0.3
393.458,2.2,-12.8,3.2,1.59,0.2
393.5,3.6,-12.4,4,2.07,0.2
393.542,4.4,-13,4.8,2.28,0
393.583,5.5,-13.5,4,2.19,0
393.625,6.2,-13.4,4.1,1.86,0
393.667,6.1,-13,4.4,1.36,0.1
393.708,5.6,-12.9,4.2,0.69,0.6
393.75,4.2,-13.6,3.2,0.1,0.8
393.792,3.4,-14.3,1.7,0,0.1
393.833,2.6,-13.6,1.3,0,0.8
393.875,2.6,-12.4,2.6,0,1
393.917,1.8,-12.8,2,0,1
393.958,1.8,-12.4,3.1,0,0.9
394,0.9,-13.2,2.7,0,0.9
394.042,0.5,-13.9,3.9,0,0.9
394.083,-0.3,-12.9,2.6,0,0.9
394.125,-0.6,-12.5,2.9,0,0.9
394.167,-0.7,-12.3,2.4,0,0.9
394.208,-1,-10.6,3.7,0,0.9
394.25,-1.2,-11,4.4,0,0.9
394.292,-1.5,-11.3,4.1,0,0.9
394.333,-1.7,-11.8,3.4,0.03,0.8
394.375,-1.3,-12.5,2.8,0.33,0.6
394.417,-0.3,-12.6,3.5,0.99,0.4
394.458,0.6,-12.7,3.7,1.68,0.5
394.5,2.4,-13,3.7,1.88,0.4
394.542,3.6,-14.1,4.8,2.14,0.2
394.583,4.3,-14.5,5.3,2.23,0
394.625,5.1,-14.3,3.4,1.89,0.3
394.667,5.1,-14.3,4.1,1.38,0.6
394.708,4.2,-14.6,3.1,0.73,0.7
394.75,3.3,-14.4,3.9,0.16,0.5
394.792,2.4,-15.2,3.8,0,0.7
394.833,2.1,-15.4,3.7,0,0.6
394.875,0.8,-14.8,1.9,0,0.6
394.917,0.5,-15.5,2,0,0.8
394.958,-0.1,-15.2,3.4,0,0.6
395,-0.7,-14.2,2.1,0,0.8
395.042,-1.2,-14.4,2.1,0,0.7
395.083,-1.2,-14,3.4,0,0.8
395.125,-1.3,-13.8,3.5,0,0.8
395.167,-1.6,-13.7,3.3,0,0.6
395.208,-1.7,-13.5,3,0,0.6
395.25,-2.8,-12.8,0.5,0,0.6
395.292,-3.7,-12.3,0.8,0,0.7
395.333,-4,-12.9,0.7,0.06,0.6
395.375,-1.3,-11.7,0.6,0.58,0.6
395.417,0.5,-10.9,2.6,1.23,0.5
395.458,2.1,-11.4,2.1,1.74,0.7
395.5,2.6,-11.7,2.5,1.9,0.6
395.542,4.8,-13.6,2.8,2.19,0.5
395.583,5.2,-13.2,3.6,2.11,0.3
395.625,6.1,-14,3.1,1.93,0.3
395.667,5.8,-15.4,3.2,1.33,0.5
395.708,5.3,-15.9,3,0.65,0.3
395.75,4.5,-14.3,3.6,0.15,0.1
395.792,3.4,-14.8,3.9,0,0
395.833,2.1,-14.5,1.6,0,0
395.875,1.5,-13.8,2.2,0,0
395.917,0.6,-13.4,1.4,0,0
395.958,0.4,-13.6,4.8,0,0
396,-0.2,-13.5,3.5,0,0
396.042,-0.5,-13.4,3.2,0,0
396.083,-0.7,-12.9,3.1,0,0
396.125,-1,-12.6,3.1,0,0
396.167,-1.1,-12.4,3.5,0,0
396.208,-1.6,-12.5,2.3,0,0
396.25,-2,-12.9,1.6,0,0
396.292,-4.8,-12.2,1.3,0,0
396.333,-4.3,-11.5,0.3,0.07,0
396.375,-1.9,-11.7,0.4,0.58,0
396.417,1.2,-11.2,2.5,1.24,0
396.458,2.5,-11.8,3.1,1.81,0
396.5,4.4,-14.4,4.1,2.18,0
396.542,5.5,-15.1,2.9,2.34,0
396.583,5.8,-15.4,4.1,2.25,0.2
396.625,6.8,-16.6,3.7,1.93,0.1
396.667,7.5,-16,3.3,1.44,0.1
