time,atemp,dtemp,windspd,solrad,cloud
24.0417,-1.8,-17.9,5.4,0.05,0.2
24.0833,-2.2,-18.7,6,0.05,0.2
24.125,-2.9,-18,5.4,0.05,0
24.1667,-3.2,-19.1,5.9,0.05,0
24.2083,-3.5,-19.4,5.7,0.05,0
24.25,-3.8,-18.8,4.7,0.05,0
24.2917,-4.2,-19.6,4,0.05,0
24.3333,-4.2,-22.3,4,0.05,0
24.375,-3.4,-23.7,5.5,0.53,0
24.4167,-2.6,-20.9,5.1,1.26,0
24.4583,-1.7,-20.6,4.5,1.85,0
24.5,-0.8,-20.4,5.6,2.24,0
24.5417,-0.7,-20.9,4.9,2.38,0
24.5833,0.5,-21.8,5.5,2.26,0
24.625,0.9,-22.1,5.7,1.96,0
24.6667,0.5,-21.1,4.3,1.43,0
24.7083,-0.7,-22.1,5.2,0.72,0
24.75,-1.8,-21.8,3.6,0.11,0
24.7917,-2.5,-20.8,2.7,0.11,0
24.8333,-3.1,-20.8,3,0.11,0
24.875,-3.6,-20.8,2.3,0.11,0
24.9167,-4.4,-20.6,2.1,0.11,0
24.9583,-4.4,-21.9,3.3,0.11,0
25,-4.6,-22.1,3.4,0.11,0
25.0417,-4.8,-20.9,3.3,0.11,0
25.0833,-5.1,-18.9,4.2,0.11,0
25.125,-5.3,-18,3.3,0.11,0
25.1667,-5.6,-16.7,3,0.11,0
25.2083,-5.9,-16.4,3.6,0.11,0
25.25,-6.2,-17.3,3.3,0.11,0
25.2917,-6.6,-18.2,2.8,0.11,0
25.3333,-6.6,-19.5,4.1,0.05,0
25.375,-5.9,-20.7,4.4,0.58,0
25.4167,-4.8,-20.5,4.4,1.3,0
25.4583,-3.4,-21.6,5.5,1.91,0
25.5,-2.3,-22.2,4.9,2.32,0
25.5417,-0.7,-22.1,5.2,2.44,0
25.5833,0.1,-21.4,4.6,2.36,0
25.625,0.3,-21.3,4.9,1.97,0
25.6667,0.5,-22.4,4.8,1.42,0
25.7083,-0.5,-21.3,4.2,0.75,0
25.75,-1.4,-20.4,3.2,0.12,0
25.7917,-2.1,-20,2.3,0.12,0
25.8333,-2.5,-19.4,2.2,0.12,0
25.875,-3.3,-20.1,2.6,0.12,0
25.9167,-4,-19,2,0.12,0
25.9583,-4.7,-17.8,1.9,0.12,0
26,-5.1,-16.9,1.9,0.12,0
26.0417,-5.3,-16.5,1.4,0.12,0
26.0833,-5.6,-16.2,0.9,0.12,0
26.125,-5.7,-15.5,2,0.12,0
26.1667,-6.1,-14.8,0.6,0.12,0
26.2083,-6,-14.5,2.1,0.12,0
26.25,-6.4,-14.4,1.1,0.12,0
26.2917,-6.6,-13.7,1.9,0.12,0
26.3333,-6.6,-13.5,1.2,0.05,0
26.375,-5,-14,2.7,0.52,0
26.4167,-2.9,-13.1,2.8,1.21,0
26.4583,-2.2,-11.4,3.4,1.5,0.3
26.5,-2.2,-10.9,4.4,1.58,0.3
26.5417,-0.3,-14.2,5.2,1.89,0.3
26.5833,-0.4,-15.5,5.5,1.88,0.1
26.625,0,-15.9,4.4,1.87,0
26.6667,0.2,-16.2,4.9,1.39,0
26.7083,-0.4,-15.5,5.6,0.81,0.2
26.75,-1.2,-15,4.6,0.15,0.1
26.7917,-1.7,-14.8,2.7,0.15,0.1
26.8333,-2.3,-14.7,2.1,0.15,0.1
26.875,-2.6,-14.3,2.6,0.15,0
26.9167,-2.9,-13.7,2.6,0.15,0
26.9583,-3.7,-13.3,1.2,0.15,0
27,-3.8,-12.9,1.7,0.15,0
27.0417,-4.2,-12.6,0.9,0.15,0
27.0833,-4.4,-12.3,1.9,0.15,0
27.125,-4.6,-12.2,1.2,0.15,0
27.1667,-4.6,-12,1.9,0.15,0
27.2083,-4.7,-11.7,2,0.15,0
27.25,-5,-11.7,1.2,0.15,0
27.2917,-5,-11.3,1.1,0.15,0
27.3333,-4.6,-11.2,1.7,0.05,0
27.375,-3.4,-11.1,2.3,0.52,0
27.4167,-2.4,-11.6,2.5,1.23,0
27.4583,-0.8,-12.4,2.6,1.83,0
27.5,1.5,-14.6,2.9,2.2,0
27.5417,3.9,-15.9,4.2,2.31,0.1
27.5833,5.1,-15.4,3.9,2.27,0
27.625,5.7,-15.5,3.2,1.96,0.1
27.6667,6.1,-15.2,3.7,1.41,0
27.7083,5.3,-13.6,2.5,0.72,0
27.75,3.4,-12.5,1.8,0.12,0
27.7917,2.7,-10.9,2,0.12,0
27.8333,1.8,-9.1,0.9,0.12,0
27.875,2.1,-8.6,0.3,0.12,0
27.9167,0.8,-8.2,0.6,0.12,0
27.9583,0,-7.5,0.3,0.12,0
28,-0.4,-7,1.1,0.12,0
28.0417,-0.3,-6.7,0.4,0.12,0
28.0833,-1.3,-6.4,0.1,0.12,0
28.125,-2.2,-6.5,0.3,0.12,0
28.1667,-1.9,-6.6,0.3,0.12,0
28.2083,-2.3,-6.1,0.3,0.12,0
28.25,-2.4,-6.2,0.7,0.12,0
28.2917,-2.5,-5.4,1,0.12,0
28.3333,-2.6,-5.5,0.7,0.05,0.3
28.375,-0.8,-4.8,0.7,0.43,0.4
28.4167,1.1,-5.8,0.3,1,0.2
28.4583,3.7,-6,0.4,1.54,0.3
28.5,5.3,-5.4,1.3,1.9,0.4
28.5417,6.9,-5.7,1.6,2,0.3
28.5833,8.7,-7.1,1.4,1.96,0.4
28.625,9.1,-6.7,0.9,1.49,0.5
28.6667,9.3,-5.7,1.3,1.05,0.6
28.7083,8.3,-5.9,0.5,0.41,0.7
28.75,7.2,-5.2,0.5,0.08,0.6
28.7917,5.8,-4.6,1.4,0.08,0.6
28.8333,5,-4.8,0.3,0.08,0.6
28.875,3.8,-4.4,0.6,0.08,0.7
28.9167,3.3,-4.4,0.7,0.08,0.7
28.9583,3.1,-4.1,0.7,0.08,0.7
29,2.1,-4,0.6,0.08,0.6
29.0417,1.6,-4,1,0.08,0.6
29.0833,1.3,-3.9,0.5,0.08,0.6
29.125,0.7,-3.7,0.3,0.08,0.4
29.1667,-0.1,-3.4,0.3,0.08,0.1
29.2083,-0.2,-3.5,0.8,0.08,0
29.25,-0.8,-3.4,1.3,0.08,0
29.2917,-0.8,-3.6,0.4,0.08,0
29.3333,-0.7,-3.7,0.8,0.03,0
29.375,-0.1,-3.4,0.4,0.37,0
29.4167,2.7,-3.2,0.1,0.91,0
29.4583,5,-2.5,1.2,1.42,0
29.5,7.3,-3,0.3,1.83,0
29.5417,9.7,-2.9,0.6,1.99,0
29.5833,11.5,-3.4,1.3,1.96,0
29.625,11.4,-4.3,1,1.71,0
29.6667,11.9,-5.1,0.7,1.15,0
29.7083,10.9,-4.7,1,0.5,0.4
29.75,9.9,-4.8,0.4,0.1,0.7
29.7917,8.6,-3.6,0.8,0.1,0.7
29.8333,7.3,-3.5,1.3,0.1,0.7
29.875,7.5,-2.5,1.8,0.1,0.8
29.9167,5.6,-2.2,1.3,0.1,0.8
29.9583,5.4,-1.9,1.1,0.1,0.8
30,4.2,-2,0.9,0.1,0.7
30.0417,4.1,-1.9,1.7,0.1,0.7
30.0833,3.4,-1.9,0.3,0.1,0.7
30.125,2.4,-1.7,0.7,0.1,0.4
30.1667,2.1,-1.6,0.8,0.1,0.4
30.2083,1.4,-1.5,0.5,0.1,0.3
30.25,1.2,-1.5,0.9,0.1,0.3
30.2917,0.8,-1.6,1.9,0.1,0.4
30.3333,0.7,-1.5,1,0.02,0.5
30.375,1.4,-1.3,0.7,0.34,0.5
30.4167,3.8,-0.6,0.6,0.92,0.3
30.4583,6.8,0.4,0.3,1.4,0.3
30.5,8.2,0,0.6,1.68,0.3
30.5417,11.3,-0.2,0.7,1.96,0.6
30.5833,12.3,0.3,1.4,1.69,0.6
30.625,13.2,0.2,1.3,1.36,0.6
30.6667,12.7,0.7,1.4,0.95,0.6
30.7083,11.8,0.8,0.1,0.31,0.7
30.75,11.1,1.8,0.8,0.07,0.7
30.7917,10.3,2.1,0.7,0.07,0.7
30.8333,9.6,1.4,0.4,0.07,0.7
30.875,8.7,1.5,1,0.07,1
30.9167,9.2,1.5,1.8,0.07,1
30.9583,8.3,1.8,1.6,0.07,1
31,8.8,2.5,2.7,0.07,1
31.0417,8.5,2.7,0.4,0.07,1
31.0833,7.9,4.6,0.1,0.07,1
31.125,6.9,5,1.2,0.07,1
31.1667,6.5,4.9,1,0.07,1
31.2083,6.5,5.1,2.8,0.07,1
31.25,6.9,5.2,3.1,0.07,1
31.2917,6.8,5.5,1.8,0.07,1
31.3333,6.7,5.4,1.8,0.01,1
31.375,7.1,5.8,1.9,0.07,1
31.4167,7.7,6.7,0.8,0.1,1
31.4583,8.7,7.4,1.2,0.12,1
31.5,10.4,9.3,1.6,0.38,1
31.5417,11.2,9.7,2.3,0.43,1
31.5833,11.5,10.2,2.4,0.22,1
31.625,11.9,10.6,2.3,0.21,1
31.6667,11.8,10.6,0.4,0.12,1
31.7083,12.1,10.9,1.1,0.04,1
31.75,12.1,11.3,0.6,0.01,1
31.7917,12.5,11.7,2.5,0.01,0.6
31.8333,12.8,11.6,2.8,0.01,0.6
31.875,12.2,11.2,2.8,0.01,0.5
31.9167,12.3,11.3,2.2,0.01,0.5
31.9583,12,10.2,1.8,0.01,0.5
32,11.3,8.5,3,0.01,0.7
32.0417,10.2,6.5,2.2,0.01,0.7
32.0833,9.3,6.3,1.2,0.01,0.7
32.125,9.5,5.6,2.8,0.01,0.5
32.1667,8.5,4.5,2.7,0.01,0.5
32.2083,7.5,2.5,2.7,0.01,0.3
32.25,6.8,0.4,3.9,0.01,0.3
32.2917,5.5,-0.3,1.7,0.01,0.3
32.3333,5.3,-1.1,1.7,0.04,0.2
32.375,6,-6.2,3.2,0.51,0.1
32.4167,6.9,-9.1,4.1,1.25,0
32.4583,8.1,-10.7,3.6,1.85,0.2
32.5,6.9,-11.8,3.2,1.29,0.6
32.5417,9.1,-10.9,2.8,2.19,0
32.5833,9.8,-11.5,3.4,2.28,0
32.625,9.7,-14.9,4.3,1.96,0.2
32.6667,9.1,-13.3,3.5,1.5,0.1
32.7083,7.7,-11.1,4.6,0.83,0
32.75,6.2,-11.9,3.6,0.17,0
32.7917,4.8,-14.1,3.7,0.17,0
32.8333,3.9,-15.4,2.7,0.17,0
32.875,3.2,-18.9,3.2,0.17,0
32.9167,2.2,-17.3,2,0.17,0
32.9583,1.3,-16.1,2,0.17,0
33,1,-16.8,2.9,0.17,0
33.0417,0.4,-16.4,1.6,0.17,0
33.0833,0,-15.5,3.1,0.17,0
33.125,-0.3,-15,2.7,0.17,0
33.1667,-0.6,-14.5,2.7,0.17,0
33.2083,-1,-14.5,1.9,0.17,0
33.25,-1.3,-14.1,1.8,0.17,0
33.2917,-1.6,-14.4,0.5,0.17,0
33.3333,-2,-10.8,1.2,0.1,0.3
33.375,-0.7,-11.7,1.7,0.57,0.3
33.4167,0.5,-13.9,1.4,1.16,0.7
33.4583,1.7,-13.6,0.8,1.3,0.8
33.5,1.9,-14.3,1,1.02,0.9
33.5417,3,-13.7,0.8,0.7,0.9
33.5833,3.6,-13.7,0.9,0.48,1
33.625,3.4,-14.8,0.7,0.24,1
33.6667,3.5,-13.7,0.8,0.12,1
33.7083,3.6,-13.2,0.3,0.1,1
33.75,3.7,-12.3,0.5,0.02,1
33.7917,3.4,-12.5,1.4,0.02,1
33.8333,3.4,-12.1,1.1,0.02,1
33.875,2.9,-10.7,1.3,0.02,1
33.9167,2.5,-8.2,1.5,0.02,1
33.9583,2,-5.6,0.1,0.02,1
34,0.7,-2.1,0.8,0.02,1
34.0417,0.8,-1.2,0.4,0.02,1
34.0833,0.6,-0.7,1.4,0.02,1
34.125,0.4,-0.7,0.7,0.02,1
34.1667,0.5,-0.8,0.1,0.02,1
34.2083,0.7,-0.3,0.4,0.02,1
34.25,0.8,0,0.9,0.02,1
34.2917,1,0.1,2.2,0.02,1
34.3333,1.1,0,2.2,0,1
34.375,1.2,0.1,2.3,0.03,1
34.4167,2.1,0.7,3.2,0.24,0.9
34.4583,5.1,2.1,4.7,1.72,0.2
34.5,5.8,1.1,5.4,2.28,0.3
34.5417,6.5,-0.2,4,2.18,0.3
34.5833,7.5,-0.7,3.7,2.26,0.2
34.625,7.3,-1.4,4.2,2.26,0.1
34.6667,6.9,-2,4,1.44,0
34.7083,5.1,-2.4,3.6,0.61,0.3
34.75,4,-2.6,2.8,0.13,0.3
34.7917,3.3,-3.5,2.9,0.13,0.3
34.8333,2.8,-3.9,2.7,0.13,0.3
34.875,2.4,-3.7,2.4,0.13,0.5
34.9167,1.8,-4,1.5,0.13,0.5
34.9583,1.7,-3.9,2,0.13,0.5
35,1.3,-4.1,1.6,0.13,0.5
35.0417,0.8,-3.8,0.9,0.13,0.5
35.0833,0.3,-3.2,0.7,0.13,0.5
35.125,-0.8,-3.1,0.4,0.13,0.5
35.1667,-0.8,-3.1,1,0.13,0.5
35.2083,-0.7,-3.3,1.2,0.13,0.6
35.25,-0.7,-3,0.9,0.13,0.7
35.2917,-1.1,-3.1,1.4,0.13,0.7
35.3333,-0.7,-2.7,0,0.04,0.8
35.375,0.6,-2.4,0.1,0.28,0.8
35.4167,0.9,-2.3,0.3,0.49,0.8
35.4583,2,-2.7,1,0.4,0.8
35.5,2.5,-3,0.8,0.39,0.9
35.5417,3.2,-2.5,0.5,0.42,1
35.5833,3.9,-2,0.8,0.37,1
35.625,3.9,-1.6,1.2,0.31,1
35.6667,4.4,-1.4,0.7,0.16,1
35.7083,3.5,-0.5,2.1,0.07,1
35.75,2.8,0.5,1.4,0.01,1
35.7917,2.5,1,1.2,0.01,1
35.8333,2.7,1,0.5,0.01,1
35.875,2.7,1.3,1.1,0.01,1
35.9167,2.6,1.5,0.8,0.01,1
35.9583,2.6,1.5,1.1,0.01,1
36,2.6,1.5,1.1,0.01,1
36.0417,2.5,1.4,2.2,0.01,1
36.0833,2.3,0.8,2.2,0.01,1
36.125,2.3,0.9,2.2,0.01,1
36.1667,2.2,1.1,1.7,0.01,1
36.2083,2.3,1.1,1.5,0.01,1
36.25,2.4,1.2,1.8,0.01,1
36.2917,2.6,1.4,2.1,0.01,1
36.3333,2.7,1.3,1.9,0.04,0.8
36.375,3.9,1.2,2.3,0.32,0.6
36.4167,3.5,-0.1,2.7,0.45,0.8
36.4583,4.4,-0.6,3.3,1.09,0.4
36.5,6.5,-0.9,3.2,2.16,0.5
36.5417,5.2,-1.7,3,1.47,0.7
36.5833,6,-3.6,4.1,1.4,0.6
36.625,5.9,-4,4,1.45,0.3
36.6667,5.5,-3.8,4,1.54,0.5
36.7083,3.6,-3.9,4,0.76,0.3
36.75,2.4,-5,2.9,0.16,0.3
36.7917,1.6,-5.5,3.3,0.16,0.3
36.8333,1.3,-4.9,2.3,0.16,0.3
36.875,1.1,-5.8,2,0.16,0.4
36.9167,0.8,-6.3,2.4,0.16,0.4
36.9583,0.3,-6.5,2.1,0.16,0.4
37,0,-7,2.3,0.16,0.2
37.0417,0.1,-8.1,3.6,0.16,0.2
37.0833,0,-8.4,4.2,0.16,0.2
37.125,-0.3,-8,2.1,0.16,0
37.1667,-0.3,-7.8,1.9,0.16,0.5
37.2083,-0.1,-6.7,2.2,0.16,0.6
37.25,0.6,-6.2,5.4,0.16,0.3
37.2917,0.1,-6.7,4.4,0.16,0.3
37.3333,-1.2,-15,5,0.05,0.2
37.375,-2.5,-16.2,5.1,0.53,0
37.4167,-2.7,-15.4,5.8,1.23,0
37.4583,-2.3,-17.5,5.4,2.01,0
37.5,-2.8,-19.2,5.8,2.45,0
37.5417,-2.6,-20.4,5.9,2.6,0
37.5833,-2.6,-21.9,5.6,2.58,0.3
37.625,-3.9,-22,5.3,1.91,0.9
37.6667,-4.7,-24.3,5.1,0.94,0.8
37.7083,-5.6,-24.5,5.8,0.52,0.8
37.75,-6.6,-27,5.9,0.17,0.2
37.7917,-7.1,-23.4,5.4,0.17,0.2
37.8333,-7.8,-23.5,6,0.17,0.2
37.875,-8.4,-23.7,4.4,0.17,0
37.9167,-9.1,-23.1,3,0.17,0
37.9583,-9.4,-22.3,4.1,0.17,0
38,-9.6,-21.3,4.5,0.17,0
38.0417,-9.9,-20.4,4.5,0.17,0
38.0833,-10.3,-21.3,5.6,0.17,0
38.125,-10.8,-22.6,3.6,0.17,0
38.1667,-11.5,-24.2,4.9,0.17,0.2
38.2083,-11.7,-23.8,3.9,0.17,0.3
38.25,-12,-23.4,2.7,0.17,0.5
38.2917,-12.2,-23.3,1.7,0.17,0
38.3333,-12.2,-23,2.8,0.08,0.3
38.375,-11,-23.4,3,0.65,0.3
38.4167,-9.8,-23,3,1.37,0.3
38.4583,-8.5,-23.7,2.3,2.02,0
38.5,-6.7,-22.2,2.9,2.41,0
38.5417,-4.9,-21,1.9,2.57,0.3
38.5833,-2.6,-19,3.1,2.51,0.3
38.625,-1.8,-18.3,3,2.08,0.3
38.6667,-1,-17.6,1.8,1.61,0.3
38.7083,-1.3,-17.9,2.4,0.9,0.3
38.75,-2.1,-17.3,1.9,0.22,0.3
38.7917,-3,-17,1.5,0.22,0.3
38.8333,-3.2,-16.8,1.6,0.22,0.3
38.875,-3.1,-17.1,2,0.22,0.4
38.9167,-3.6,-15.5,1.8,0.22,0.4
38.9583,-4,-15,2.1,0.22,0.4
39,-4.7,-15.1,2.1,0.22,0.3
39.0417,-4.8,-14.6,1.2,0.22,0.3
39.0833,-4.9,-15.3,1.6,0.22,0.3
39.125,-5.2,-15.5,1.5,0.22,0.7
39.1667,-5.5,-15.5,1.2,0.22,0.7
39.2083,-5.6,-17.6,2.6,0.22,0.5
39.25,-6,-18.3,2.7,0.22,0.3
39.2917,-6.3,-18.3,2,0.22,0.5
39.3333,-6,-20,1.9,0.09,0.2
39.375,-5,-22.5,3.5,0.72,0.2
39.4167,-3.8,-22.9,4.2,1.4,0.2
39.4583,-2.2,-21.1,3.3,1.98,0.2
39.5,-1.6,-17.7,2.8,2.23,0.3
39.5417,-0.5,-15.9,3.4,2.49,0.4
39.5833,0.9,-15.1,2.9,2.05,0.5
39.625,0.4,-14.8,3.9,1.37,0.5
39.6667,1.1,-15,3,1.32,0.2
39.7083,1.3,-14.4,2.8,0.91,0.2
39.75,-0.2,-14.5,2.7,0.24,0.2
39.7917,-1,-14.2,2.7,0,0.2
39.8333,-1.5,-14.3,1.5,0,0.2
39.875,-2.2,-14.6,1.9,0,0
39.9167,-2.4,-14.8,1.9,0,0
39.9583,-2.8,-14.5,1,0,0
40,-2.7,-13,2.1,0,0
40.0417,-2.9,-12.6,1.5,0,0
40.0833,-3.2,-12.4,1.6,0,0
40.125,-3.3,-12.2,2.5,0,0
40.1667,-3.7,-12.1,2.5,0,0
40.2083,-4.1,-11.8,1.9,0,0
40.25,-4.2,-11.6,1.8,0,0
40.2917,-4.2,-11.4,0.5,0,0
40.3333,-3.6,-11.5,1.9,0.08,0
40.375,-2.3,-11,1.8,0.59,0
40.4167,0.1,-11,1.4,1.26,0
40.4583,1,-11.1,2,1.89,0
40.5,3.1,-10.9,2.1,2.27,0
40.5417,4.7,-9.4,2.6,2.4,0.2
40.5833,5.6,-8.3,3.7,2.1,0.2
40.625,5.8,-8.5,3.3,1.81,0.1
40.6667,5.2,-8.3,4.3,1.33,0
40.7083,4.2,-7.9,3,0.7,0
40.75,2.7,-8.3,2.1,0.17,0
40.7917,1.9,-8.5,2.1,0,0
40.8333,1.2,-7.5,2.2,0,0
40.875,0.7,-7.5,1.7,0,0
40.9167,0.6,-7.9,2.4,0,0
40.9583,0.1,-9.6,3,0,0
41,-0.9,-11.6,2.6,0,0
41.0417,-1.7,-13.8,1.5,0,0
41.0833,-2.2,-14.3,1.9,0,0
41.125,-2.6,-13.7,2.6,0,0
41.1667,-3.2,-13.2,1.7,0,0
41.2083,-3.5,-12.9,2.1,0,0
41.25,-3.8,-13.7,1.7,0,0
41.2917,-3.9,-16.4,3.8,0,0.2
41.3333,-4.2,-17,2.3,0.09,0.2
41.375,-3.3,-16.9,2.3,0.7,0
41.4167,-2,-18.1,1.8,1.46,0
41.4583,-0.5,-18.1,1.9,2.06,0
41.5,0.4,-19.4,1.7,2.48,0
41.5417,2.5,-20.1,1.7,2.64,0
41.5833,3.5,-20.7,0.9,2.52,0
41.625,4.4,-20,1,2.2,0
41.6667,4.4,-21.7,1.7,1.64,0.2
41.7083,4.4,-21.7,1.1,0.94,0
41.75,3.2,-21,1.5,0.22,0.2
41.7917,2.2,-20.4,1.2,0,0.2
41.8333,1.1,-17.2,0.6,0,0.2
41.875,0.9,-15.1,0.4,0,0.3
41.9167,-0.4,-14.7,1,0,0.3
41.9583,-0.5,-13.7,0.9,0,0.3
42,0,-14,2,0,0.6
42.0417,-0.3,-13.2,1,0,0.6
42.0833,-0.5,-12.7,0.3,0,0.6
42.125,-1,-12,0.8,0,0.6
42.1667,-1.1,-12.4,0.4,0,0.6
42.2083,-1,-10.9,1.4,0,0.7
42.25,-1.4,-10.5,0.9,0,0.6
42.2917,-1.7,-10.2,0.9,0,0.7
42.3333,-0.9,-10.2,1.2,0.03,1
42.375,-0.3,-11.1,0.8,0.16,1
42.4167,0.3,-11.7,1.2,0.31,1
42.4583,0.1,-9.9,1.5,0.29,1
42.5,-0.1,-6.5,1.1,0.37,1
42.5417,0.1,-3.8,0.9,0.77,1
42.5833,0,-2.5,2.7,0.56,1
42.625,0,-1.9,1.9,0.32,1
42.6667,1,-1.4,1,0.42,1
42.7083,1.4,-2.1,1.7,0.57,0.6
42.75,1.4,-2.3,2.9,0.16,0
42.7917,1,-9.3,4.1,0,0
42.8333,0.1,-10.4,2.9,0,0
42.875,-0.6,-9.5,4.4,0,0
42.9167,-1,-8.9,3.6,0,0
42.9583,-1.3,-8.7,3.1,0,0
43,-1.7,-9.1,3.1,0,0
43.0417,-1.9,-8.8,2.9,0,0
43.0833,-2.6,-9,0.9,0,0
43.125,-2.3,-9,2.5,0,0
43.1667,-2.6,-8.8,2.8,0,0
43.2083,-3,-9,1.7,0,0
43.25,-3.1,-9.1,1.3,0,0
43.2917,-3.2,-9.2,2.2,0,0
43.3333,-2.9,-9.1,2.9,0.11,0
43.375,-1.5,-9.1,2.7,0.74,0
43.4167,-0.5,-9.6,2.9,1.48,0
43.4583,1.5,-10.3,1.9,2.11,0
43.5,2.1,-12.5,2.2,2.54,0
43.5417,3.8,-13.9,2.3,2.68,0
43.5833,5.4,-13.1,1.8,2.59,0
43.625,6,-13.6,1.8,2.26,0
43.6667,5.6,-14.5,1.8,1.65,0
43.7083,5.9,-14.2,1.6,0.94,0.1
43.75,4.8,-13.6,2,0.24,0.2
43.7917,3.8,-12.6,1.9,0,0.2
43.8333,2.5,-12.1,0.7,0,0.2
43.875,2,-11.8,1.4,0,0.6
43.9167,1,-9.9,0.9,0,0.6
43.9583,0.4,-9.8,0.6,0,0.6
44,1.6,-9.6,0.8,0,0.8
44.0417,0.1,-9.1,1.1,0,0.8
44.0833,-0.1,-9.2,0,0,0.8
44.125,0.6,-8.6,0.9,0,0.8
44.1667,0.6,-8.3,1.5,0,0.8
44.2083,0.7,-8.5,1.3,0,0.8
44.25,0.6,-9.1,1.2,0,0.6
44.2917,0,-8.2,0.8,0,0.7
44.3333,-0.6,-7.8,1,0.1,0.3
44.375,1.1,-7.6,0.7,0.69,0.4
44.4167,2.8,-8.2,0.6,1.32,0.5
44.4583,4.3,-9.8,0.9,1.8,0.5
44.5,6.5,-10.7,1.3,1.86,0.6
44.5417,7.2,-10.5,1.8,1.96,0.8
44.5833,8.4,-11,1.1,1.8,0.7
44.625,9,-12.2,1.3,1.63,0.6
44.6667,9.1,-14,1.2,1.21,0.7
44.7083,8.7,-13,1.1,0.63,0.8
44.75,7.8,-14.4,1.2,0.18,0.6
44.7917,7,-15.7,0.3,0,0.6
44.8333,5.1,-11.5,0.6,0,0.6
44.875,5.1,-10.6,0.4,0,0.8
44.9167,4.6,-9.9,0.8,0,0.8
44.9583,4.1,-10.3,0.1,0,0.8
45,4.2,-9.9,0.6,0,0.8
45.0417,3.6,-8.7,0,0,0.8
45.0833,4.5,-10,2,0,0.8
45.125,4.5,-10.4,2.7,0,1
45.1667,4.5,-12.4,3.2,0,1
45.2083,3.9,-12.5,2.3,0,1
45.25,3.3,-11.1,3,0,0.6
45.2917,3,-9.3,3,0,0.3
45.3333,2.7,-7.2,3,0.08,0.3
45.375,3.6,-6.4,2.6,0.59,0.2
45.4167,5,-6.5,3.4,1.19,0.3
45.4583,6.2,-7.7,4.4,1.91,0.2
45.5,6.8,-11.4,4.6,2.27,0.5
45.5417,7.2,-13.7,6.1,2.18,0.7
45.5833,8,-14.9,4.7,2.41,0.2
45.625,8,-17.1,5.6,1.83,0
45.6667,6.8,-21.7,5,1.74,0
45.7083,6.1,-21.2,2.9,1.04,0
45.75,4.3,-22.6,4.5,0.33,0
45.7917,3,-22.8,3.3,0,0
45.8333,2,-22.7,3.1,0,0
45.875,0.9,-22.9,2.9,0,0
45.9167,-0.5,-18.6,3.8,0,0
45.9583,-1.2,-18.3,3.6,0,0
46,-1.8,-17.5,2.9,0,0
46.0417,-2.1,-17.7,2.5,0,0
46.0833,-2.5,-17.7,2.4,0,0
46.125,-2.8,-18.8,4.2,0,0
46.1667,-3.2,-18.7,4.8,0,0
46.2083,-3.5,-19,4,0,0
46.25,-3.7,-19.1,3.7,0,0
46.2917,-3.9,-19.3,3,0,0
46.3333,-3.6,-19.5,2.9,0.15,0
46.375,-2.5,-19.4,3.8,0.85,0
46.4167,-0.3,-19.4,3.2,1.61,0
46.4583,0.8,-20.2,3.1,2.24,0
46.5,2.3,-21,2.8,2.66,0
46.5417,3.4,-21.6,2.3,2.8,0
46.5833,5.3,-22.8,2.1,2.7,0
46.625,5,-23.1,2.8,2.38,0
46.6667,6.1,-23.3,1.7,1.81,0
46.7083,5.6,-23.7,1.8,1.08,0
46.75,4.1,-22.8,2,0.29,0
46.7917,3.1,-21.9,1.4,0,0
46.8333,1.7,-18.9,1,0,0
46.875,1.7,-19.5,0.3,0,0.6
46.9167,0.8,-18,2.2,0,0.6
46.9583,-0.4,-15.5,1.4,0,0.6
47,-0.4,-16.3,2.4,0,0.8
47.0417,-0.7,-16.1,1.1,0,0.8
47.0833,-1,-14.9,2.6,0,0.8
47.125,-0.9,-14.1,1.7,0,0.9
47.1667,-0.8,-13.7,0.6,0,0.8
47.2083,-1.1,-12.7,0.9,0,0.7
47.25,-1.5,-12.7,0.8,0,0.6
47.2917,-1.4,-11.2,0.5,0,0.9
47.3333,-1,-12,0.6,0.04,0.9
47.375,-0.9,-12.2,1.9,0.23,0.8
47.4167,2.4,-11.9,1.2,1.19,0.8
47.4583,3,-13.3,0.7,0.88,1
47.5,3.8,-12.6,0.7,0.67,1
47.5417,4.4,-11.7,0.6,0.66,1
47.5833,4.8,-10.1,1.9,0.54,1
47.625,5.4,-9.6,0.8,0.44,1
47.6667,5.9,-8.7,0.9,0.4,1
47.7083,5.8,-7.4,0.5,0.14,1
47.75,5.6,-6.9,0.7,0.03,1
47.7917,5.3,-7.2,1.6,0,1
47.8333,4.1,-4.1,1.4,0,1
47.875,3.6,-1.1,0.5,0,1
47.9167,3.4,0,0.6,0,1
47.9583,3.4,0,0.6,0,1
48,3.2,0.5,0.1,0,1
48.0417,3,1.3,0.3,0,1
48.0833,2.8,1.3,0.8,0,1
48.125,2.7,1.3,1,0,1
48.1667,2.6,1.2,0.8,0,1
48.2083,2.7,1.3,1,0,1
48.25,2.5,1.1,0.8,0,1
48.2917,2.8,1.7,1.2,0,1
48.3333,3.1,2,0.7,0,1
48.375,3.1,2,0.8,0.04,1
48.4167,3.6,2.4,0.3,0.09,1
48.4583,4.3,2.1,1.4,0.23,1
48.5,5.2,1.6,1.6,0.42,1
48.5417,5.4,0,2.5,0.5,1
48.5833,5.8,-0.2,2,0.7,1
